cartPos,cartVel, poleAngle, poleVel, reward, done,idkwhatthisis,totalReward,action
-0.036748465,0.5514819,-0.022152517,-0.81135374,1.0,False,False,15.0,1
-0.025718827,0.7469002,-0.03837959,-1.1109216,1.0,False,False,16.0,1
-0.0107808225,0.94250476,-0.060598023,-1.4153932,1.0,False,False,17.0,1
0.008069273,0.74818355,-0.088905886,-1.1422513,1.0,False,False,18.0,0
0.023032945,0.55432874,-0.11175091,-0.8787214,1.0,False,False,19.0,0
0.03411952,0.7507773,-0.12932535,-1.2043426,1.0,False,False,20.0,1
0.049135067,0.94731164,-0.1534122,-1.534598,1.0,False,False,21.0,1
0.0680813,0.75433415,-0.18410416,-1.2934579,1.0,False,False,22.0,0
0.08316798,0.95125544,-0.2099733,-1.6376694,1.0,True,False,22.0,1
-0.0056059193,-0.15429968,-0.010360078,0.2971279,1.0,False,False,1.0,0
-0.0086919125,0.04096842,-0.00441752,0.0011956804,1.0,False,False,2.0,1
-0.007872544,-0.1540899,-0.0043936064,0.29248157,1.0,False,False,3.0,0
-0.010954342,0.04109442,0.0014560248,-0.0015838097,1.0,False,False,4.0,1
-0.010132453,-0.15404838,0.0014243487,0.29155815,1.0,False,False,5.0,0
-0.013213421,-0.34919062,0.007255512,0.58469,1.0,False,False,6.0,0
-0.020197233,-0.54441345,0.018949311,0.8796496,1.0,False,False,7.0,0
-0.031085502,-0.73978764,0.036542304,1.1782291,1.0,False,False,8.0,0
-0.045881256,-0.9353646,0.060106885,1.4821397,1.0,False,False,9.0,0
-0.06458855,-1.1311661,0.08974968,1.7929723,1.0,False,False,10.0,0
-0.08721187,-1.3271719,0.12560913,2.1121488,1.0,False,False,11.0,0
-0.11375531,-1.5233059,0.1678521,2.4408638,1.0,False,False,12.0,0
-0.14422143,-1.7194186,0.21666938,2.7800157,1.0,True,False,12.0,0
-0.046569142,0.23215148,0.018037144,-0.2986569,1.0,False,False,1.0,1
-0.041926112,0.42701173,0.012064006,-0.5855971,1.0,False,False,2.0,1
-0.033385877,0.62196267,0.00035206354,-0.8744555,1.0,False,False,3.0,1
-0.020946624,0.42683592,-0.017137047,-0.5816619,1.0,False,False,4.0,0
-0.012409906,0.62219375,-0.028770285,-0.8796936,1.0,False,False,5.0,1
3.3968416e-05,0.42747423,-0.04636416,-0.59619254,1.0,False,False,6.0,0
0.0085834535,0.62321335,-0.058288008,-0.9031119,1.0,False,False,7.0,1
0.021047719,0.81907433,-0.07635024,-1.2135314,1.0,False,False,8.0,1
0.037429206,1.0150939,-0.10062087,-1.5291294,1.0,False,False,9.0,1
0.057731085,1.2112752,-0.13120346,-1.8514456,1.0,False,False,10.0,1
0.08195659,1.0178182,-0.16823237,-1.6022173,1.0,False,False,11.0,0
0.10231295,0.8250398,-0.20027672,-1.3663595,1.0,False,False,12.0,0
0.11881375,1.022025,-0.22760391,-1.7144197,1.0,True,False,12.0,1
0.009910234,0.18517028,0.016512059,-0.28355968,1.0,False,False,1.0,1
0.01361364,0.38005286,0.010840866,-0.5709894,1.0,False,False,2.0,1
0.021214698,0.57502115,-0.0005789218,-0.8602374,1.0,False,False,3.0,1
0.03271512,0.37990707,-0.01778367,-0.5677366,1.0,False,False,4.0,0
0.040313262,0.57527393,-0.029138403,-0.86596864,1.0,False,False,5.0,1
0.05181874,0.77078,-0.046457775,-1.1676688,1.0,False,False,6.0,1
0.067234345,0.57629234,-0.06981115,-0.8899057,1.0,False,False,7.0,0
0.078760184,0.77228856,-0.08760927,-1.2036917,1.0,False,False,8.0,1
0.09420596,0.57840157,-0.1116831,-0.93970084,1.0,False,False,9.0,0
0.10577399,0.7748374,-0.13047712,-1.2652855,1.0,False,False,10.0,1
0.12127074,0.97136277,-0.15578282,-1.5958194,1.0,False,False,11.0,1
0.14069799,1.1679511,-0.18769921,-1.932746,1.0,False,False,12.0,1
0.16405702,1.3645214,-0.22635414,-2.2772827,1.0,True,False,12.0,1
0.025226075,0.16182178,0.019937648,-0.26325715,1.0,False,False,1.0,1
0.02846251,0.35665354,0.014672505,-0.54958546,1.0,False,False,2.0,1
0.03559558,0.1613286,0.0036807964,-0.252316,1.0,False,False,3.0,0
0.03882215,-0.03384571,-0.0013655237,0.041525647,1.0,False,False,4.0,0
0.03814524,-0.22894806,-0.00053501065,0.33377743,1.0,False,False,5.0,0
0.033566277,-0.4240624,0.006140538,0.6262916,1.0,False,False,6.0,0
0.02508503,-0.6192695,0.01866637,0.9209021,1.0,False,False,7.0,0
0.01269964,-0.8146387,0.03708441,1.2193923,1.0,False,False,8.0,0
-0.0035931335,-1.0102185,0.06147226,1.5234607,1.0,False,False,9.0,0
-0.023797505,-1.2060267,0.091941476,1.8346797,1.0,False,False,10.0,0
-0.047918037,-1.012034,0.12863506,1.5719124,1.0,False,False,11.0,1
-0.068158716,-1.2084348,0.16007331,1.9017941,1.0,False,False,12.0,0
-0.092327416,-1.015366,0.1981092,1.662754,1.0,False,False,13.0,1
-0.11263473,-1.2121667,0.23136428,2.010045,1.0,True,False,13.0,0
-0.008522677,0.20604573,-0.046043754,-0.30027312,1.0,False,False,1.0,1
-0.004401763,0.40179268,-0.052049216,-0.6071145,1.0,False,False,2.0,1
0.0036340908,0.20743564,-0.064191505,-0.33126926,1.0,False,False,3.0,0
0.0077828034,0.013283348,-0.07081689,-0.05949998,1.0,False,False,4.0,0
0.00804847,-0.18075554,-0.07200689,0.21002606,1.0,False,False,5.0,0
0.0044333595,-0.37477797,-0.06780637,0.4791538,1.0,False,False,6.0,0
-0.0030622,-0.56888044,-0.058223292,0.74971867,1.0,False,False,7.0,0
-0.014439809,-0.3730058,-0.04322892,0.43929657,1.0,False,False,8.0,1
-0.021899926,-0.56749016,-0.034442987,0.7180452,1.0,False,False,9.0,0
-0.03324973,-0.3719089,-0.020082084,0.4147231,1.0,False,False,10.0,1
-0.040687907,-0.5667406,-0.011787622,0.7010079,1.0,False,False,11.0,0
-0.052022718,-0.3714572,0.002232535,0.40463772,1.0,False,False,12.0,1
-0.05945186,-0.17636697,0.010325289,0.1126595,1.0,False,False,13.0,1
-0.0629792,-0.37163535,0.01257848,0.40858203,1.0,False,False,14.0,0
-0.070411906,-0.56693333,0.02075012,0.70520383,1.0,False,False,15.0,0
-0.08175057,-0.37210497,0.034854196,0.41912428,1.0,False,False,16.0,1
-0.08919267,-0.17749381,0.043236684,0.13762988,1.0,False,False,17.0,1
-0.09274255,0.016983055,0.04598928,-0.14110516,1.0,False,False,18.0,1
-0.09240289,0.21141721,0.043167178,-0.41893193,1.0,False,False,19.0,1
-0.088174544,0.015711,0.034788538,-0.112958886,1.0,False,False,20.0,0
-0.08786032,-0.17989172,0.03252936,0.19049343,1.0,False,False,21.0,0
-0.09145816,-0.37546358,0.036339227,0.49325797,1.0,False,False,22.0,0
-0.09896743,-0.18087249,0.04620439,0.21224542,1.0,False,False,23.0,1
-0.10258488,0.013559445,0.050449297,-0.06551197,1.0,False,False,24.0,1
-0.10231369,0.20792316,0.049139056,-0.3418608,1.0,False,False,25.0,1
-0.09815523,0.4023128,0.04230184,-0.6186522,1.0,False,False,26.0,1
-0.090108976,0.2066263,0.029928796,-0.31295204,1.0,False,False,27.0,0
-0.085976444,0.011091047,0.023669757,-0.0109827565,1.0,False,False,28.0,0
-0.085754625,-0.18436222,0.0234501,0.2890733,1.0,False,False,29.0,0
-0.08944187,0.010417619,0.029231567,0.0038775473,1.0,False,False,30.0,1
-0.08923352,-0.18511109,0.029309118,0.30563816,1.0,False,False,31.0,0
-0.09293574,0.009581198,0.03542188,0.022340808,1.0,False,False,32.0,1
-0.09274412,0.20417774,0.035868697,-0.25895903,1.0,False,False,33.0,1
-0.08866056,0.39876974,0.030689517,-0.5401162,1.0,False,False,34.0,1
-0.08068517,0.59344715,0.019887192,-0.8229735,1.0,False,False,35.0,1
-0.06881622,0.39805886,0.003427723,-0.52410257,1.0,False,False,36.0,0
-0.060855046,0.59313244,-0.007054328,-0.8157034,1.0,False,False,37.0,1
-0.0489924,0.39810777,-0.023368396,-0.52524763,1.0,False,False,38.0,0
-0.041030243,0.5935506,-0.03387335,-0.82520163,1.0,False,False,39.0,1
-0.02915923,0.39890793,-0.05037738,-0.5433619,1.0,False,False,40.0,0
-0.021181071,0.20452881,-0.06124462,-0.2669678,1.0,False,False,41.0,0
-0.017090494,0.010331977,-0.066583976,0.0057866345,1.0,False,False,42.0,0
-0.016883856,-0.18377501,-0.06646825,0.2767407,1.0,False,False,43.0,0
-0.020559356,0.012229157,-0.06093343,-0.036143597,1.0,False,False,44.0,1
-0.020314772,-0.18196847,-0.0616563,0.23670888,1.0,False,False,45.0,0
-0.023954142,0.013977684,-0.056922123,-0.07476732,1.0,False,False,46.0,1
-0.023674587,-0.180284,-0.05841747,0.19942717,1.0,False,False,47.0,0
-0.027280267,-0.37452388,-0.054428928,0.473125,1.0,False,False,48.0,0
-0.034770746,-0.56883657,-0.044966426,0.74816823,1.0,False,False,49.0,0
-0.046147477,-0.3731241,-0.030003062,0.44168058,1.0,False,False,50.0,1
-0.05360996,-0.1775907,-0.02116945,0.13969292,1.0,False,False,51.0,1
-0.05716177,-0.37240314,-0.01837559,0.42562276,1.0,False,False,52.0,0
-0.06460983,-0.1770258,-0.009863136,0.1272041,1.0,False,False,53.0,1
-0.06815035,0.018236049,-0.007319054,-0.16857414,1.0,False,False,54.0,1
-0.06778563,0.213462,-0.010690536,-0.463557,1.0,False,False,55.0,1
-0.06351639,0.40873337,-0.019961677,-0.75959027,1.0,False,False,56.0,1
-0.05534172,0.6041246,-0.035153482,-1.058487,1.0,False,False,57.0,1
-0.04325923,0.7996942,-0.056323223,-1.3619932,1.0,False,False,58.0,1
-0.027265346,0.60532147,-0.08356309,-1.0874468,1.0,False,False,59.0,0
-0.015158917,0.80144,-0.10531203,-1.4051371,1.0,False,False,60.0,1
0.0008698836,0.9977,-0.13341476,-1.7288005,1.0,False,False,61.0,1
0.020823883,1.1940706,-0.16799077,-2.0598466,1.0,False,False,62.0,1
0.044705294,1.3904629,-0.2091877,-2.3994453,1.0,False,False,63.0,1
0.07251455,1.197696,-0.2571766,-2.1776521,1.0,True,False,63.0,0
0.035269484,0.16141972,-0.023282815,-0.34933022,1.0,False,False,1.0,1
0.038497876,-0.033363495,-0.030269418,-0.06407911,1.0,False,False,2.0,0
0.037830606,0.16217907,-0.031551,-0.36615646,1.0,False,False,3.0,1
0.04107419,-0.032480642,-0.03887413,-0.083586656,1.0,False,False,4.0,0
0.040424578,-0.2270244,-0.040545862,0.1965824,1.0,False,False,5.0,0
0.03588409,-0.03134666,-0.036614213,-0.1086102,1.0,False,False,6.0,1
0.035257153,-0.22592533,-0.03878642,0.1723,1.0,False,False,7.0,0
0.030738648,-0.030270325,-0.035340417,-0.13236211,1.0,False,False,8.0,1
0.030133242,0.16533956,-0.03798766,-0.43598166,1.0,False,False,9.0,1
0.033440035,0.3609781,-0.046707295,-0.74039346,1.0,False,False,10.0,1
0.040659595,0.16653107,-0.061515164,-0.46276793,1.0,False,False,11.0,0
0.043990217,0.36246598,-0.070770524,-0.77418846,1.0,False,False,12.0,1
0.051239535,0.16838527,-0.08625429,-0.50458527,1.0,False,False,13.0,0
0.054607242,0.36461014,-0.096346,-0.8231557,1.0,False,False,14.0,1
0.061899446,0.17092896,-0.112809114,-0.5622632,1.0,False,False,15.0,0
0.065318026,-0.022444258,-0.12405437,-0.30714262,1.0,False,False,16.0,0
0.064869136,-0.21560028,-0.13019723,-0.05601367,1.0,False,False,17.0,0
0.060557134,-0.40863836,-0.1313175,0.19292279,1.0,False,False,18.0,0
0.052384365,-0.6016612,-0.12745905,0.44146776,1.0,False,False,19.0,0
0.04035114,-0.40498772,-0.11862969,0.11147907,1.0,False,False,20.0,1
0.032251388,-0.2083833,-0.11640011,-0.21615027,1.0,False,False,21.0,1
0.028083721,-0.40166548,-0.12072311,0.037666727,1.0,False,False,22.0,0
0.020050412,-0.594868,-0.11996978,0.2899548,1.0,False,False,23.0,0
0.008153051,-0.39825785,-0.114170685,-0.038027212,1.0,False,False,24.0,1
0.00018789443,-0.5915732,-0.114931226,0.21656467,1.0,False,False,25.0,0
-0.01164357,-0.7848806,-0.110599935,0.47089732,1.0,False,False,26.0,0
-0.027341181,-0.5883844,-0.101181984,0.1455038,1.0,False,False,27.0,1
-0.03910887,-0.39196995,-0.098271914,-0.17730778,1.0,False,False,28.0,1
-0.04694827,-0.19558904,-0.10181807,-0.4993034,1.0,False,False,29.0,1
-0.050860047,0.00080988195,-0.111804135,-0.82225883,1.0,False,False,30.0,1
-0.05084385,0.1972694,-0.12824932,-1.1479102,1.0,False,False,31.0,1
-0.046898462,0.39381087,-0.15120752,-1.4779032,1.0,False,False,32.0,1
-0.039022245,0.20082398,-0.18076558,-1.2360116,1.0,False,False,33.0,0
-0.035005767,0.39774856,-0.20548582,-1.5794418,1.0,False,False,34.0,1
-0.027050795,0.5946388,-0.23707464,-1.9285525,1.0,True,False,34.0,1
-0.039574847,0.15390627,-0.0044828784,-0.34041682,1.0,False,False,1.0,1
-0.03649672,0.3490917,-0.011291215,-0.63451004,1.0,False,False,2.0,1
-0.029514888,0.54436934,-0.023981415,-0.9307273,1.0,False,False,3.0,1
-0.018627502,0.3495791,-0.04259596,-0.64567584,1.0,False,False,4.0,0
-0.011635919,0.1550758,-0.055509478,-0.36670494,1.0,False,False,5.0,0
-0.0085344035,-0.039215222,-0.062843576,-0.092028715,1.0,False,False,6.0,0
-0.0093187075,-0.23338276,-0.06468415,0.1801838,1.0,False,False,7.0,0
-0.013986363,-0.42752233,-0.061080474,0.45178026,1.0,False,False,8.0,0
-0.022536809,-0.6217297,-0.052044872,0.72460157,1.0,False,False,9.0,0
-0.034971405,-0.4259281,-0.03755284,0.41600257,1.0,False,False,10.0,1
-0.043489967,-0.2302946,-0.029232789,0.11172128,1.0,False,False,11.0,1
-0.048095856,-0.034766223,-0.026998363,-0.19003919,1.0,False,False,12.0,1
-0.04879118,-0.22949174,-0.030799147,0.09400608,1.0,False,False,13.0,0
-0.053381015,-0.42415902,-0.028919024,0.376815,1.0,False,False,14.0,0
-0.061864197,-0.6188586,-0.021382725,0.6602412,1.0,False,False,15.0,0
-0.07424137,-0.81367654,-0.008177902,0.94611526,1.0,False,False,16.0,0
-0.0905149,-1.0086874,0.010744404,1.2362175,1.0,False,False,17.0,0
-0.11068864,-1.2039458,0.035468753,1.532247,1.0,False,False,18.0,0
-0.13476756,-1.0092688,0.066113696,1.2508407,1.0,False,False,19.0,1
-0.15495293,-1.2051727,0.09113051,1.5634779,1.0,False,False,20.0,0
-0.17905639,-1.011251,0.12240007,1.3005576,1.0,False,False,21.0,1
-0.19928141,-1.207695,0.14841121,1.6289151,1.0,False,False,22.0,0
-0.22343531,-1.0145966,0.18098952,1.3859242,1.0,False,False,23.0,1
-0.24372724,-0.82213295,0.208708,1.1548653,1.0,False,False,24.0,1
-0.2601699,-1.019273,0.23180531,1.5050739,1.0,True,False,24.0,0
0.042937275,-0.20291926,-0.014370631,0.27097213,1.0,False,False,1.0,0
0.038878888,-0.39783323,-0.008951189,0.55908805,1.0,False,False,2.0,0
0.030922225,-0.20258678,0.0022305725,0.26359853,1.0,False,False,3.0,1
0.026870487,-0.0074967463,0.007502543,-0.028380025,1.0,False,False,4.0,1
0.026720554,-0.20272548,0.0069349427,0.26666057,1.0,False,False,5.0,0
0.022666043,-0.007703189,0.012268154,-0.023826985,1.0,False,False,6.0,1
0.02251198,-0.2029989,0.011791614,0.2727013,1.0,False,False,7.0,0
0.018452002,-0.39828712,0.01724564,0.5690799,1.0,False,False,8.0,0
0.010486259,-0.59364665,0.028627237,0.8671456,1.0,False,False,9.0,0
-0.0013866734,-0.7891462,0.04597015,1.1686901,1.0,False,False,10.0,0
-0.017169598,-0.5946514,0.06934395,0.8907665,1.0,False,False,11.0,1
-0.029062627,-0.40053535,0.08715928,0.620663,1.0,False,False,12.0,1
-0.037073333,-0.59675944,0.09957254,0.9394742,1.0,False,False,13.0,0
-0.049008522,-0.79307246,0.118362024,1.2617111,1.0,False,False,14.0,0
-0.06486997,-0.98949224,0.14359625,1.5889966,1.0,False,False,15.0,0
-0.084659815,-1.1859984,0.17537618,1.9227946,1.0,False,False,16.0,0
-0.10837978,-1.3825172,0.21383207,2.2643478,1.0,True,False,16.0,0
-0.047834177,-0.19342168,-0.038006544,0.2749326,1.0,False,False,1.0,0
-0.05170261,0.002221348,-0.032507893,-0.029491251,1.0,False,False,2.0,1
-0.051658183,0.19779404,-0.033097718,-0.33225092,1.0,False,False,3.0,1
-0.047702305,0.0031584403,-0.039742738,-0.050186384,1.0,False,False,4.0,0
-0.047639135,0.19882706,-0.040746465,-0.35513884,1.0,False,False,5.0,1
-0.043662593,0.0043074326,-0.04784924,-0.075577736,1.0,False,False,6.0,0
-0.043576445,-0.19009706,-0.049360797,0.20163293,1.0,False,False,7.0,0
-0.047378387,-0.38447958,-0.045328137,0.4783454,1.0,False,False,8.0,0
-0.05506798,-0.18874797,-0.03576123,0.17172764,1.0,False,False,9.0,1
-0.05884294,-0.38334033,-0.032326676,0.452918,1.0,False,False,10.0,0
-0.066509746,-0.5779906,-0.023268318,0.73523843,1.0,False,False,11.0,0
-0.07806955,-0.38255504,-0.008563549,0.43532422,1.0,False,False,12.0,1
-0.08572066,-0.18731293,0.0001429358,0.13995413,1.0,False,False,13.0,1
-0.089466915,-0.38243693,0.0029420184,0.43268216,1.0,False,False,14.0,0
-0.09711565,-0.18735676,0.011595661,0.1409281,1.0,False,False,15.0,1
-0.100862786,-0.38264284,0.014414223,0.4372466,1.0,False,False,16.0,0
-0.10851564,-0.18772785,0.023159156,0.14914213,1.0,False,False,17.0,1
-0.112270206,0.0070549385,0.026141997,-0.13614553,1.0,False,False,18.0,1
-0.11212911,-0.18843152,0.023419088,0.16466883,1.0,False,False,19.0,0
-0.11589774,-0.38388073,0.026712464,0.46464685,1.0,False,False,20.0,0
-0.12357535,-0.18914624,0.0360054,0.18050185,1.0,False,False,21.0,1
-0.12735827,0.005442478,0.039615437,-0.10060876,1.0,False,False,22.0,1
-0.12724942,0.19997494,0.037603263,-0.38053462,1.0,False,False,23.0,1
-0.123249926,0.0043397583,0.02999257,-0.07623654,1.0,False,False,24.0,0
-0.12316313,0.1990192,0.02846784,-0.35930786,1.0,False,False,25.0,1
-0.11918274,0.0035043648,0.021281682,-0.057786033,1.0,False,False,26.0,0
-0.119112656,0.19831482,0.02012596,-0.3436792,1.0,False,False,27.0,1
-0.11514636,0.0029124126,0.0132523775,-0.044718314,1.0,False,False,28.0,0
-0.11508811,-0.19239704,0.012358012,0.25211623,1.0,False,False,29.0,0
-0.118936054,-0.38769326,0.017400336,0.54867136,1.0,False,False,30.0,0
-0.12668993,-0.19282001,0.028373763,0.26152116,1.0,False,False,31.0,1
-0.13054632,0.0018856676,0.033604186,-0.02207903,1.0,False,False,32.0,1
-0.1305086,0.19650999,0.033162605,-0.30397293,1.0,False,False,33.0,1
-0.1265784,0.391144,0.027083147,-0.5860154,1.0,False,False,34.0,1
-0.11875553,0.19565341,0.015362838,-0.28492558,1.0,False,False,35.0,0
-0.11484246,0.00031575782,0.009664327,0.01256282,1.0,False,False,36.0,0
-0.11483614,0.1952978,0.009915583,-0.2770553,1.0,False,False,37.0,1
-0.11093019,3.5787423e-05,0.004374477,0.018738437,1.0,False,False,38.0,0
-0.110929474,0.19509473,0.004749246,-0.27256107,1.0,False,False,39.0,1
-0.107027575,-9.466356e-05,-0.0007019759,0.021615976,1.0,False,False,40.0,0
-0.10702947,-0.19520654,-0.00026965636,0.31407735,1.0,False,False,41.0,0
-0.1109336,-8.074922e-05,0.0060118902,0.021309383,1.0,False,False,42.0,1
-0.11093522,0.19495447,0.006438078,-0.26947066,1.0,False,False,43.0,1
-0.10703613,-0.00025876035,0.0010486646,0.025235886,1.0,False,False,44.0,0
-0.1070413,0.19484814,0.0015533823,-0.26711598,1.0,False,False,45.0,1
-0.10314434,-0.00029594993,-0.0037889376,0.02605648,1.0,False,False,46.0,0
-0.103150256,0.19488013,-0.003267808,-0.2678195,1.0,False,False,47.0,1
-0.099252656,-0.00019503049,-0.008624198,0.02383096,1.0,False,False,48.0,0
-0.09925656,0.19504952,-0.008147579,-0.27156046,1.0,False,False,49.0,1
-0.09535556,0.3902868,-0.013578788,-0.566802,1.0,False,False,50.0,1
-0.08754983,0.19535793,-0.024914827,-0.27842772,1.0,False,False,51.0,0
-0.08364267,0.00060010515,-0.030483382,0.0062941583,1.0,False,False,52.0,0
-0.083630666,-0.19407171,-0.030357499,0.2892055,1.0,False,False,53.0,0
-0.087512106,-0.3887479,-0.02457339,0.5721615,1.0,False,False,54.0,0
-0.09528706,-0.58351684,-0.013130159,0.85700285,1.0,False,False,55.0,0
-0.1069574,-0.77845746,0.004009898,1.1455284,1.0,False,False,56.0,0
-0.12252655,-0.5833881,0.026920466,0.85410565,1.0,False,False,57.0,1
-0.13419431,-0.3886432,0.044002578,0.5700078,1.0,False,False,58.0,1
-0.14196718,-0.1941651,0.055402733,0.29150558,1.0,False,False,59.0,1
-0.14585048,-0.39003143,0.061232846,0.6011344,1.0,False,False,60.0,0
-0.1536511,-0.5859541,0.07325553,0.91245884,1.0,False,False,61.0,0
-0.16537018,-0.7819866,0.09150471,1.2272369,1.0,False,False,62.0,0
-0.18100992,-0.58815384,0.116049446,0.96456885,1.0,False,False,63.0,1
-0.192773,-0.7846273,0.13534082,1.2913389,1.0,False,False,64.0,0
-0.20846555,-0.9811853,0.1611676,1.6231486,1.0,False,False,65.0,0
-0.22808924,-0.7882859,0.19363058,1.3847276,1.0,False,False,66.0,1
-0.24385497,-0.5960329,0.22132513,1.1583097,1.0,True,False,66.0,1
0.022162298,0.23437151,-0.006226681,-0.2663643,1.0,False,False,1.0,1
0.026849728,0.42958176,-0.011553967,-0.56100464,1.0,False,False,2.0,1
0.03544136,0.624864,-0.02277406,-0.85730517,1.0,False,False,3.0,1
0.04793864,0.82028866,-0.039920162,-1.1570612,1.0,False,False,4.0,1
0.06434441,0.6257092,-0.06306139,-0.8771579,1.0,False,False,5.0,0
0.076858595,0.82162887,-0.080604546,-1.188981,1.0,False,False,6.0,1
0.09329118,0.6276389,-0.10438417,-0.92261297,1.0,False,False,7.0,0
0.105843954,0.43407035,-0.122836426,-0.6644738,1.0,False,False,8.0,0
0.11452536,0.6306675,-0.1361259,-0.99317074,1.0,False,False,9.0,1
0.1271387,0.8273221,-0.15598932,-1.3253213,1.0,False,False,10.0,1
0.14368515,1.0240314,-0.18249574,-1.6624779,1.0,False,False,11.0,1
0.16416578,1.2207495,-0.2157453,-2.0060112,1.0,True,False,11.0,1
-0.02615092,-0.21181759,0.0086151725,0.27159822,1.0,False,False,1.0,0
-0.030387271,-0.016819632,0.0140471365,-0.018355053,1.0,False,False,2.0,1
-0.030723663,0.17809808,0.013680036,-0.30657306,1.0,False,False,3.0,1
-0.027161703,-0.01721611,0.007548575,-0.0096073765,1.0,False,False,4.0,0
-0.027506024,-0.2124455,0.007356427,0.28544763,1.0,False,False,5.0,0
-0.031754933,-0.017429234,0.01306538,-0.004906088,1.0,False,False,6.0,1
-0.03210352,-0.2127361,0.012967258,0.29187033,1.0,False,False,7.0,0
-0.03635824,-0.40804052,0.018804664,0.5886146,1.0,False,False,8.0,0
-0.044519052,-0.6034207,0.030576956,0.88716125,1.0,False,False,9.0,0
-0.056587465,-0.4087268,0.04832018,0.6042452,1.0,False,False,10.0,1
-0.064762,-0.21431275,0.060405087,0.3271651,1.0,False,False,11.0,1
-0.069048256,-0.41024035,0.066948384,0.63826877,1.0,False,False,12.0,0
-0.077253066,-0.21611264,0.07971376,0.36739767,1.0,False,False,13.0,1
-0.08157532,-0.41227147,0.08706172,0.6841126,1.0,False,False,14.0,0
-0.08982074,-0.6084875,0.100743964,1.0028857,1.0,False,False,15.0,0
-0.1019905,-0.4148452,0.12080168,0.7434637,1.0,False,False,16.0,1
-0.1102874,-0.22157931,0.13567096,0.4911069,1.0,False,False,17.0,1
-0.11471899,-0.028605772,0.14549309,0.24407151,1.0,False,False,18.0,1
-0.1152911,-0.22547378,0.15037452,0.57887775,1.0,False,False,19.0,0
-0.119800575,-0.4223477,0.16195208,0.9148997,1.0,False,False,20.0,0
-0.12824753,-0.2297427,0.18025008,0.6771788,1.0,False,False,21.0,1
-0.13284238,-0.42685035,0.19379365,1.0207572,1.0,False,False,22.0,0
-0.14137939,-0.62395185,0.2142088,1.3674945,1.0,True,False,22.0,0
0.014881778,-0.14530322,-0.010230355,0.27421921,1.0,False,False,1.0,0
0.011975713,-0.3402777,-0.0047459705,0.563658,1.0,False,False,2.0,0
0.0051701586,-0.53533274,0.006527189,0.85484195,1.0,False,False,3.0,0
-0.005536496,-0.34030035,0.023624027,0.5642186,1.0,False,False,4.0,1
-0.012342503,-0.5357457,0.0349084,0.8642495,1.0,False,False,5.0,0
-0.023057416,-0.34111586,0.05219339,0.5827437,1.0,False,False,6.0,1
-0.029879734,-0.1467625,0.063848265,0.3069485,1.0,False,False,7.0,1
-0.032814983,0.047394283,0.06998724,0.0350654,1.0,False,False,8.0,1
-0.031867098,0.24144644,0.07068854,-0.23474078,1.0,False,False,9.0,1
-0.02703817,0.43549097,0.065993726,-0.5043155,1.0,False,False,10.0,1
-0.018328352,0.6296238,0.055907417,-0.77549285,1.0,False,False,11.0,1
-0.005735875,0.43377924,0.04039756,-0.46575677,1.0,False,False,12.0,0
0.0029397097,0.23811047,0.031082423,-0.16061941,1.0,False,False,13.0,0
0.007701919,0.43277395,0.027870037,-0.44333684,1.0,False,False,14.0,1
0.016357398,0.23726897,0.019003298,-0.14200053,1.0,False,False,15.0,0
0.021102777,0.041880086,0.016163288,0.15661652,1.0,False,False,16.0,0
0.021940378,0.23676693,0.019295618,-0.13092376,1.0,False,False,17.0,1
0.026675718,0.43160725,0.016677143,-0.41745725,1.0,False,False,18.0,1
0.035307862,0.23625296,0.008327998,-0.11956375,1.0,False,False,19.0,0
0.040032923,0.041012693,0.005936723,0.1757349,1.0,False,False,20.0,0
0.040853176,0.23604918,0.009451422,-0.115069285,1.0,False,False,21.0,1
0.04557416,0.04079309,0.007150036,0.18058045,1.0,False,False,22.0,0
0.046390023,0.23581201,0.010761645,-0.109838344,1.0,False,False,23.0,1
0.051106263,0.43077812,0.008564878,-0.3991067,1.0,False,False,24.0,1
0.059721824,0.6257775,0.0005827441,-0.689077,1.0,False,False,25.0,1
0.07223737,0.8208914,-0.013198797,-0.98157644,1.0,False,False,26.0,1
0.0886552,1.0161877,-0.032830324,-1.2783757,1.0,False,False,27.0,1
0.10897896,0.8214992,-0.05839784,-0.99615085,1.0,False,False,28.0,0
0.12540893,1.0173515,-0.07832086,-1.3065876,1.0,False,False,29.0,1
0.14575598,0.8233048,-0.10445261,-1.0394126,1.0,False,False,30.0,0
0.16222207,1.0196478,-0.12524086,-1.3629752,1.0,False,False,31.0,1
0.18261503,0.82629764,-0.15250036,-1.1119462,1.0,False,False,32.0,0
0.19914098,0.63347137,-0.17473929,-0.87072515,1.0,False,False,33.0,0
0.2118104,0.83048433,-0.1921538,-1.2128567,1.0,False,False,34.0,1
0.2284201,1.0274949,-0.21641093,-1.5590799,1.0,True,False,34.0,1
-0.008941144,0.14786826,0.021527324,-0.26978537,1.0,False,False,1.0,1
-0.0059837783,-0.04755417,0.016131615,0.029608892,1.0,False,False,2.0,0
-0.006934861,-0.2429037,0.016723793,0.32733756,1.0,False,False,3.0,0
-0.011792935,-0.048023783,0.023270546,0.039975125,1.0,False,False,4.0,1
-0.012753411,-0.24347156,0.024070047,0.33990836,1.0,False,False,5.0,0
-0.017622842,-0.4389276,0.030868214,0.6400834,1.0,False,False,6.0,0
